LA_E_2834763,0.008806371130049229
LA_E_8877452,4.651488438867091e-08
LA_E_6828287,0.00042397851939313114
LA_E_6977360,1.781069727258e-06
LA_E_5932896,1.4055714245841955e-06
LA_E_5849185,0.005332582164555788
LA_E_6163791,1.1871020433318336e-06
LA_E_4581379,0.997780978679657
LA_E_8814547,0.034599460661411285
LA_E_9157999,0.44549450278282166
LA_E_1611480,8.776934555498883e-05
LA_E_6841754,0.005052736960351467
LA_E_1781840,0.0006275112391449511
LA_E_8872199,0.0001210633636219427
LA_E_1837629,0.003608136437833309
LA_E_6314733,0.7507991790771484
LA_E_8469141,1.1077161616412923e-05
LA_E_3379393,0.4143194556236267
LA_E_7783830,0.008602411486208439
LA_E_8339197,0.004363678861409426
LA_E_9472752,0.006088653579354286
LA_E_1425990,0.0027285662945359945
LA_E_9088738,0.025831475853919983
LA_E_2520601,4.5429501369653735e-06
LA_E_2355000,0.001648960169404745
LA_E_7535126,0.00829602312296629
LA_E_2394352,0.01059214398264885
LA_E_5884357,0.001044297474436462
LA_E_8787897,0.0021481334697455168
LA_E_3125426,4.608017479768023e-05
LA_E_6320499,0.00024298483913298696
LA_E_8617121,0.04843168705701828
LA_E_2608310,0.12736250460147858
LA_E_7203940,0.0001084746909327805
LA_E_8868279,0.025379516184329987
LA_E_7462445,2.621665196045342e-08
LA_E_8844552,0.00038469440187327564
LA_E_9120891,0.002919689752161503
LA_E_2634822,0.001675010658800602
LA_E_3757378,0.9812109470367432
LA_E_4550461,1.6417597281659368e-09
LA_E_4920751,0.012447942048311234
LA_E_9817776,0.002175175352022052
LA_E_4557471,0.018128901720046997
LA_E_1070406,0.0028453394770622253
LA_E_3003752,0.9936362504959106
LA_E_8806575,0.010786408558487892
LA_E_2417530,0.00033387410803698003
LA_E_5323454,0.9031951427459717
LA_E_2947508,4.2178375592519246e-13
LA_E_8469160,9.91443175735185e-06
LA_E_1027220,0.766910970211029
LA_E_9328266,2.5866341957225814e-07
LA_E_3820322,0.0012928766664117575
LA_E_4751686,2.676394160516793e-06
LA_E_7655544,7.70302599484296e-10
LA_E_8925219,0.07040911167860031
LA_E_8110643,0.008511077612638474
LA_E_2775552,3.0279881713113355e-08
LA_E_9276097,5.761110699609162e-09
LA_E_5246322,0.0010605129646137357
LA_E_6092883,1.554161599415238e-06
LA_E_7355163,0.00020049502199981362
LA_E_9804952,1.0116687008121517e-05
LA_E_2985346,0.0004952243180014193
LA_E_8285179,7.290731446119025e-06
LA_E_5118048,0.10245323926210403
LA_E_4430413,0.0007467994000762701
LA_E_3558965,0.09943263977766037
LA_E_4732931,1.1903294989679125e-06
LA_E_4757272,0.9901260137557983
LA_E_8992946,0.008815798908472061
LA_E_8155315,0.0035532619804143906
LA_E_2143322,0.00023904691624920815
LA_E_9382115,0.002175295492634177
LA_E_4641783,0.01027526706457138
LA_E_5210371,0.1577797830104828
LA_E_1746654,0.0172645915299654
LA_E_7824929,0.4730800688266754
LA_E_8816717,0.08422178775072098
